date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
2010-06-01T00:00:00,TPCP,GHCND:AGM00060630,20,0,0,Algeria,TPCP
2010-06-01T00:00:00,TPCP,GHCND:AGM00060640,25,0,0,Algeria,TPCP
2010-06-01T00:00:00,TPCP,GHCND:AGM00060656,0,0,0,Algeria,TPCP
2010-06-01T00:00:00,TPCP,GHCND:AGM00060670,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AG000060390,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AG000060590,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AG000060611,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AG000060680,175,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGE00147708,20,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGE00147716,3,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGE00147718,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060351,23,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060353,13,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060360,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060402,8,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060403,5,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060419,20,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060421,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060423,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060425,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060430,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060437,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060444,25,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060445,56,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060452,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060457,20,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060461,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060467,30,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060468,3,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060475,206,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060490,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060507,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060511,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060514,45,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060515,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060518,20,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060520,20,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060522,3,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060531,5,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060535,60,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060536,5,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060540,195,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060549,30,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060550,76,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060555,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060557,35,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060559,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060560,81,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060563,101,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060566,108,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060571,76,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060580,20,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060581,8,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060602,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060603,10,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060607,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060620,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060630,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060640,20,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060656,0,0,0,Algeria,TPCP
2010-07-01T00:00:00,TPCP,GHCND:AGM00060670,119,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AG000060390,242,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AG000060590,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AG000060611,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AG000060680,117,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGE00147708,261,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGE00147716,383,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGE00147718,41,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060351,10,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060353,8,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060360,15,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060402,61,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060403,100,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060419,83,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060421,106,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060423,30,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060425,411,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060430,613,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060437,200,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060444,160,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060445,358,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060452,119,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060457,234,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060461,61,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060467,60,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060468,26,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060475,20,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060490,89,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060507,411,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060511,352,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060514,419,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060515,121,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060518,58,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060520,289,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060522,267,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060531,148,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060535,195,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060536,302,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060540,516,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060549,129,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060550,239,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060555,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060557,244,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060559,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060560,436,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060563,205,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060566,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060571,104,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060580,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060581,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060602,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060603,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060607,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060620,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060630,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060640,0,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060656,183,0,0,Algeria,TPCP
2010-08-01T00:00:00,TPCP,GHCND:AGM00060670,0,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AG000060390,109,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AG000060590,0,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AG000060611,0,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AG000060680,175,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGE00147708,152,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGE00147716,137,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGE00147718,121,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060351,524,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060353,612,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060360,270,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060402,389,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060403,233,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060419,376,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060421,191,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060423,181,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060425,71,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060430,58,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060437,231,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060444,125,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060445,55,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060452,114,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060457,85,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060461,137,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060467,60,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060468,203,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060475,769,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060490,119,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060507,45,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060511,72,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060514,20,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060515,167,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060518,89,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060520,190,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060522,70,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060531,47,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060535,95,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060536,48,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060540,148,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060549,387,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060550,383,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060555,50,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060557,270,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060559,40,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060560,350,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060563,169,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060566,15,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060571,25,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060580,79,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060581,0,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060602,50,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060603,10,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060607,211,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060620,89,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060630,41,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060640,20,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060656,528,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060670,0,0,0,Algeria,TPCP
2010-09-01T00:00:00,TPCP,GHCND:AGM00060686,0,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AG000060390,918,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AG000060590,10,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AG000060611,51,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AG000060680,0,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGE00147708,949,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGE00147716,649,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGE00147718,140,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060351,2126,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060353,1283,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060360,887,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060402,1223,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060403,696,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060419,433,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060421,283,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060423,479,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060425,630,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060430,1189,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060437,807,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060444,419,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060445,317,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060452,436,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060457,719,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060461,341,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060467,94,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060468,146,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060475,167,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060490,392,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060507,422,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060511,387,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060514,275,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060515,320,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060518,389,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060520,708,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060522,533,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060531,612,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060535,461,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060536,362,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060540,304,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060549,202,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060550,401,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060555,13,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060557,218,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060559,86,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060560,348,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060563,64,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060566,92,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060571,25,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060580,40,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060581,15,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060602,121,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060603,61,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060607,10,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060620,0,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060630,0,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060640,3,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060656,0,0,0,Algeria,TPCP
2010-10-01T00:00:00,TPCP,GHCND:AGM00060670,67,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AG000060390,1056,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AG000060590,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AG000060611,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AG000060680,28,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGE00147708,1483,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGE00147716,376,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGE00147718,445,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060351,1915,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060353,1099,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060360,1218,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060402,1851,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060403,1241,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060419,747,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060421,622,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060423,1432,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060425,725,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060430,1937,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060437,1440,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060444,514,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060445,550,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060452,298,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060457,557,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060461,177,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060467,114,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060468,263,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060475,544,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060490,280,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060507,572,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060511,465,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060514,144,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060515,23,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060518,323,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060520,321,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060522,170,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060531,243,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060535,175,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060536,221,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060540,60,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060549,40,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060550,116,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060555,20,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060557,25,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060559,61,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060560,20,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060563,8,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060566,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060571,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060580,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060581,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060602,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060603,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060607,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060620,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060630,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060640,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060656,0,0,0,Algeria,TPCP
2010-11-01T00:00:00,TPCP,GHCND:AGM00060670,0,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AG000060390,933,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AG000060590,0,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AG000060611,0,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AG000060680,0,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AGE00147708,860,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AGE00147716,302,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AGE00147718,20,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AGM00060351,1131,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AGM00060353,302,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AGM00060360,425,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AGM00060402,734,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AGM00060403,465,0,0,Algeria,TPCP
2010-12-01T00:00:00,TPCP,GHCND:AGM00060419,358,0,0,Algeria,TPCP
